,num_topic,topic,user,location,language,retweet_count,followers_count,geo_location,created_at,compound,neg,neu,pos
983,1,pedro sanchez,tlnluis,Madrid,es,1065,1216,,2020-09-10 06:57:43,0.0,0.0,1.0,0.0
984,1,pedro sanchez,Trix69Luisma,,es,163,3114,,2020-09-10 06:57:35,0.0,0.0,1.0,0.0
985,1,pedro sanchez,ssussannacb,,es,58,647,,2020-09-10 06:57:34,0.0,0.0,1.0,0.0
986,1,pedro sanchez,Belen07234000,corazón anestesiado 💔🌼💕,es,3742,1162,,2020-09-10 06:57:33,0.34,0.0,0.906,0.094
987,1,pedro sanchez,Javiergaciaisac,,es,1065,10119,,2020-09-10 06:57:30,0.0,0.0,1.0,0.0
988,1,pedro sanchez,Azulmatl,SEVILLA,es,27,231,,2020-09-10 06:57:27,0.5859,0.0,0.821,0.179
989,1,pedro sanchez,no_sigo_famosos,"Almería, España",es,157,21955,,2020-09-10 06:57:26,-0.296,0.099,0.901,0.0
990,1,pedro sanchez,mingbaster,,es,367,55,,2020-09-10 06:57:25,0.0,0.0,1.0,0.0
991,1,pedro sanchez,saidmoanack,"Táchira, Venezuela",es,9,1712,,2020-09-10 06:57:25,0.0,0.0,1.0,0.0
992,1,pedro sanchez,fidelmolinafdz,Madrid - España,es,3742,1282,,2020-09-10 06:57:23,0.34,0.0,0.906,0.094
993,1,pedro sanchez,Mazinge48455436,,es,1065,392,,2020-09-10 06:57:13,0.0,0.0,1.0,0.0
994,1,pedro sanchez,yoysumundo,,es,54,29,,2020-09-10 06:57:12,-0.3612,0.094,0.906,0.0
995,1,pedro sanchez,JuTordesillas,,es,12047,62,,2020-09-10 06:57:08,-0.296,0.084,0.916,0.0
996,1,pedro sanchez,JJ67045201,,es,12047,131,,2020-09-10 06:57:07,-0.296,0.084,0.916,0.0
997,1,pedro sanchez,Irus777,,es,3742,128,,2020-09-10 06:57:05,0.34,0.0,0.906,0.094
998,1,pedro sanchez,rumbopropio,,es,1,10609,,2020-09-10 06:57:02,0.0,0.0,1.0,0.0
999,1,pedro sanchez,josema2177,,es,761,41,,2020-09-10 06:57:01,0.0,0.0,1.0,0.0
1000,2,paco lucia,_lucia_MLSB,"Huétor Tájar, España",es,15,1719,,2020-09-10 07:34:34,0.0,0.0,1.0,0.0
1001,2,paco lucia,theCromxxx,España,es,4,470,,2020-09-10 07:34:30,0.0,0.0,1.0,0.0
1002,2,paco lucia,_lucia_MLSB,"Huétor Tájar, España",es,48,1719,,2020-09-10 07:34:22,0.0,0.0,1.0,0.0
1003,2,paco lucia,Maybe_Cail,THEY/THEM ~ HE/HIM,es,3,359,,2020-09-10 07:32:57,0.0,0.0,1.0,0.0
1004,2,paco lucia,Mcarmenamat1,,es,102,309,,2020-09-10 07:32:33,0.0,0.0,1.0,0.0
1005,2,paco lucia,collar11115822,"Asturias, España",es,102,477,,2020-09-10 07:28:27,0.0,0.0,1.0,0.0
1006,2,paco lucia,yomismaWen,En Mí Casa,es,0,63,,2020-09-10 07:27:13,-0.296,0.035,0.965,0.0
1007,2,paco lucia,jorgepravia,Fuerteventura,es,0,7844,,2020-09-10 07:26:52,0.34,0.0,0.949,0.051
1008,2,paco lucia,ComunidaddePro1,Sector Audiovisual,es,1,1445,,2020-09-10 07:24:19,0.296,0.0,0.913,0.087
1009,2,paco lucia,s3mrot,España (Barcelona),es,8,312,,2020-09-10 07:22:29,0.6369,0.0,0.881,0.119
1010,2,paco lucia,blvcom,Madrid,es,1,9434,,2020-09-10 07:21:40,0.296,0.0,0.95,0.05
1011,2,paco lucia,hipopede,,es,0,614,,2020-09-10 07:21:11,-0.296,0.091,0.909,0.0
1012,2,paco lucia,AdamezFelix,,es,102,1366,,2020-09-10 07:19:24,0.0,0.0,1.0,0.0
1013,2,paco lucia,cathyclaret,キャシー・クラレ,es,0,1974,,2020-09-10 07:18:29,0.0,0.0,1.0,0.0
1014,2,paco lucia,talanttinno,"Barcelona, España",es,0,192,,2020-09-10 07:18:10,-0.296,0.075,0.925,0.0
1015,2,paco lucia,Yolanda52690822,,es,0,7,,2020-09-10 07:17:35,0.5526,0.0,0.922,0.078
1016,2,paco lucia,Gchoco84,Jerez Fra.,es,0,531,,2020-09-10 07:16:40,0.0,0.0,1.0,0.0
1017,2,paco lucia,Cristwinita,Ni de aquí ni de allá,es,13,285,,2020-09-10 07:15:05,0.4939,0.0,0.868,0.132
1018,2,paco lucia,Yolanda52690822,,es,0,7,,2020-09-10 07:15:03,-0.5,0.096,0.904,0.0
1019,2,paco lucia,gonzalo_fuente_,"Frankfurt am Main, Alemania",es,0,1096,,2020-09-10 07:13:43,0.0,0.0,1.0,0.0
1020,2,paco lucia,LaTevaVida,Mataró,es,3,6239,,2020-09-10 07:09:42,0.0,0.0,1.0,0.0
1021,2,paco lucia,bobstation,donde me apetece,es,102,206,,2020-09-10 07:08:09,0.0,0.0,1.0,0.0
1022,2,paco lucia,Toni0084,"Gerona, Cataluña",es,102,1722,,2020-09-10 07:06:18,0.0,0.0,1.0,0.0
1023,2,paco lucia,lazosdsangreTVE,,es,0,2665,,2020-09-10 07:05:00,0.0,0.0,1.0,0.0
1024,2,paco lucia,albaoliva92,Azután,es,27,354,,2020-09-10 07:01:07,0.296,0.0,0.913,0.087
1025,2,paco lucia,SPastorGimeno,València (Spain),es,72,89,,2020-09-10 06:58:53,0.0,0.0,1.0,0.0
1026,2,paco lucia,Rbn_Acorn,"Paterna, Madrid, Vva Serena",es,72,35,,2020-09-10 06:56:06,0.0,0.0,1.0,0.0
1027,2,paco lucia,josromero22,España ,es,4,1106,,2020-09-10 06:53:52,0.4588,0.0,0.889,0.111
1028,2,paco lucia,alex_rbernabe,Madrid,es,0,856,,2020-09-10 06:52:45,-0.296,0.091,0.909,0.0
1029,2,paco lucia,22_bego,"Olivenza, España",es,48,280,,2020-09-10 06:51:56,0.0,0.0,1.0,0.0
1030,2,paco lucia,jjtellezrubio,El sur,es,4,7387,,2020-09-10 06:51:12,0.4588,0.0,0.889,0.111
1031,2,paco lucia,ABC_PlayTV,"Madrid, Spain",es,0,3289,,2020-09-10 06:50:26,0.0,0.0,1.0,0.0
1032,2,paco lucia,SHNB_BSHNB,"Baleares, Islas Baleares",es,4,3177,,2020-09-10 06:49:45,0.0,0.0,1.0,0.0
1033,2,paco lucia,Raskoln83003052,,es,0,1,,2020-09-10 06:48:16,-0.296,0.053,0.947,0.0
1034,2,paco lucia,Andraes53,,es,28,2480,,2020-09-10 06:41:52,0.0,0.0,1.0,0.0
1035,2,paco lucia,22_bego,"Olivenza, España",es,27,280,,2020-09-10 06:41:35,0.296,0.0,0.913,0.087
1036,2,paco lucia,Allbrecht12,,es,102,45,,2020-09-10 06:41:07,0.0,0.0,1.0,0.0
1037,2,paco lucia,joderquetropa1,,es,102,308,,2020-09-10 06:39:59,0.0,0.0,1.0,0.0
1038,2,paco lucia,DuranEstevez00,,es,3,2025,,2020-09-10 06:39:37,0.0,0.0,1.0,0.0
1039,2,paco lucia,Sanguijuela8,,es,102,26,,2020-09-10 06:39:16,0.0,0.0,1.0,0.0
1040,2,paco lucia,VinaTibet,,es,102,489,,2020-09-10 06:38:19,0.0,0.0,1.0,0.0
1041,2,paco lucia,Witx14,,es,2,3,,2020-09-10 06:37:23,0.0,0.0,1.0,0.0
1042,2,paco lucia,LoloPerez63,Sevilla,es,0,774,,2020-09-10 06:37:12,-0.5574,0.101,0.899,0.0
1043,2,paco lucia,Consue13esma,,es,102,278,,2020-09-10 06:36:49,0.0,0.0,1.0,0.0
1044,2,paco lucia,JulioAbascal56,"Coslada, España",es,102,2385,,2020-09-10 06:36:32,0.0,0.0,1.0,0.0
1045,2,paco lucia,20m,Spain,es,3,1432690,,2020-09-10 06:33:42,0.0,0.0,1.0,0.0
1046,2,paco lucia,Alvez201262,"Barcelona, España",es,102,1159,,2020-09-10 06:26:19,0.0,0.0,1.0,0.0
1047,2,paco lucia,pepe_ramper,madrid,es,26,53,,2020-09-10 06:25:55,-0.6808,0.202,0.798,0.0
1048,2,paco lucia,Josnavegante,"Comunidad Valenciana, España",es,102,1722,,2020-09-10 06:24:23,0.0,0.0,1.0,0.0
1049,2,paco lucia,vikybara,,es,0,259,,2020-09-10 06:23:37,0.0,0.0,1.0,0.0
1050,2,paco lucia,romeoimpres,España,es,102,1571,,2020-09-10 06:23:37,0.0,0.0,1.0,0.0
1051,2,paco lucia,voxvoxvox5,,es,102,128,,2020-09-10 06:22:50,0.0,0.0,1.0,0.0
1052,2,paco lucia,Mariagr1_,"Andalucía, España",es,26,105,,2020-09-10 06:20:08,-0.6808,0.202,0.798,0.0
1053,2,paco lucia,Vivitiny_Esen,Un lugar de muchos árboles...,es,2,716,,2020-09-10 06:19:18,0.34,0.0,0.909,0.091
1054,2,paco lucia,DeMalagaBen,"Málaga, España",es,102,311,,2020-09-10 06:16:40,0.0,0.0,1.0,0.0
1055,2,paco lucia,duquegarciafel,"Algeciras, Andalucía.",es,2,743,,2020-09-10 06:15:48,0.0,0.0,1.0,0.0
1056,2,paco lucia,AntonioApache1,L,es,102,322,,2020-09-10 06:14:36,0.0,0.0,1.0,0.0
1057,2,paco lucia,alexrpadron,m,es,26,2302,,2020-09-10 06:11:27,-0.6808,0.202,0.798,0.0
1058,2,paco lucia,22_bego,"Olivenza, España",es,4,280,,2020-09-10 06:11:00,0.0,0.0,1.0,0.0
1059,2,paco lucia,Jorge73720051,,es,0,0,,2020-09-10 06:10:13,-0.6973,0.102,0.898,0.0
1060,2,paco lucia,whitefarty,"Barcelona, Tabarnia, España",es,102,2269,,2020-09-10 06:09:20,0.0,0.0,1.0,0.0
1061,2,paco lucia,javivinananai,Ciudad del betis,es,1,193,,2020-09-10 06:08:58,0.0,0.0,1.0,0.0
1062,2,paco lucia,javivinananai,Ciudad del betis,es,3,193,,2020-09-10 06:08:46,0.0,0.0,1.0,0.0
1063,2,paco lucia,Zahorin1,España,es,102,755,,2020-09-10 06:06:30,0.0,0.0,1.0,0.0
1064,2,paco lucia,telepozzas,CASTILLA LA NUEVA ESPAÑA,es,102,3974,,2020-09-10 06:06:20,0.0,0.0,1.0,0.0
1065,2,paco lucia,desamparadosb,Valencia,es,102,15330,,2020-09-10 06:05:11,0.0,0.0,1.0,0.0
1066,2,paco lucia,Gabriel21563752,España,es,102,39,,2020-09-10 06:04:21,0.0,0.0,1.0,0.0
1067,2,paco lucia,manolo19751975,,es,72,37,,2020-09-10 06:03:59,0.0,0.0,1.0,0.0
1068,2,paco lucia,20m,Spain,es,1,1432690,,2020-09-10 06:01:11,0.0,0.0,1.0,0.0
1069,2,paco lucia,DomingueLozano,,es,2,830,,2020-09-10 05:57:48,0.0,0.0,1.0,0.0
1070,2,paco lucia,MEstrades,"Puigpunyent, Espanya",es,4,1181,,2020-09-10 05:56:43,0.0,0.0,1.0,0.0
1071,2,paco lucia,Fernandosilval,Algeciras (Spain),es,2,1491,,2020-09-10 05:56:02,0.0,0.0,1.0,0.0
1072,2,paco lucia,jmiguelrodri,"Comunidad de Madrid, España",es,4,76,,2020-09-10 05:54:33,0.0,0.0,1.0,0.0
1073,2,paco lucia,FranciscoOtxoa,"Alicante, España",es,102,599,,2020-09-10 05:54:14,0.0,0.0,1.0,0.0
1074,2,paco lucia,jcjoncla,"Cambrils-Tarragona, España",es,102,683,,2020-09-10 05:50:35,0.0,0.0,1.0,0.0
1075,2,paco lucia,RatiaFrancisco,"Alcorcón, España",es,102,1478,,2020-09-10 05:45:06,0.0,0.0,1.0,0.0
1076,2,paco lucia,keeperspider,,es,43,553,,2020-09-10 05:44:05,0.25,0.07,0.828,0.102
1077,2,paco lucia,CutillasES, ESPAÑA,es,102,2617,,2020-09-10 05:43:46,0.0,0.0,1.0,0.0
1078,2,paco lucia,Patanegra11,Mancha Real - Rubí,es,5,179,,2020-09-10 05:41:08,0.0,0.0,1.0,0.0
1079,2,paco lucia,inmacdcor,CORDOBA,es,102,3000,,2020-09-10 05:33:01,0.0,0.0,1.0,0.0
1080,2,paco lucia,PimPamP63769584,En el mejor país del p** mundo,es,102,1273,,2020-09-10 05:32:51,0.0,0.0,1.0,0.0
1081,2,paco lucia,Lucia_roche,"Oviedo, Spain",es,28,181,,2020-09-10 05:31:30,0.0,0.0,1.0,0.0
1082,2,paco lucia,aimartnez,,es,2,914,,2020-09-10 05:26:19,0.0,0.0,1.0,0.0
1083,2,paco lucia,IPuercospin,,es,102,190,,2020-09-10 05:25:45,0.0,0.0,1.0,0.0
1084,2,paco lucia,Gelsuminando,"Mérens-les-Vals, France",es,102,1465,,2020-09-10 05:21:39,0.0,0.0,1.0,0.0
1085,2,paco lucia,yeweo,,es,102,183,,2020-09-10 05:20:41,0.0,0.0,1.0,0.0
1086,2,paco lucia,NoLimitsFacesOS,"San Andrés Cholula, Puebla",es,0,14,,2020-09-10 05:18:38,0.0,0.0,1.0,0.0
1087,2,paco lucia,kupertukedar,Manchego,es,4,254,,2020-09-10 05:17:04,0.4588,0.0,0.889,0.111
1088,2,paco lucia,r2cturpin,,es,28,407,,2020-09-10 05:15:15,0.0,0.0,1.0,0.0
1089,2,paco lucia,pilarcocinando,Rota (Cádiz),es,0,855,,2020-09-10 05:09:01,0.9349,0.036,0.682,0.282
1090,2,paco lucia,IIB5,España,es,102,337,,2020-09-10 05:05:18,0.0,0.0,1.0,0.0
1091,2,paco lucia,AlmirBlasDeLezo,"Colmenar, España",es,102,3067,,2020-09-10 05:04:31,0.0,0.0,1.0,0.0
1092,2,paco lucia,Frederic_Deli,"Bizkaia, País Vasco",es,102,1397,,2020-09-10 05:03:08,0.0,0.0,1.0,0.0
1093,2,paco lucia,linatudemar,,es,48,841,,2020-09-10 04:47:04,0.0,0.0,1.0,0.0
1094,2,paco lucia,c33d14d54841442,España,es,102,424,,2020-09-10 04:45:44,0.0,0.0,1.0,0.0
1095,2,paco lucia,sashari69,Caselapinga,es,48,108,,2020-09-10 04:41:57,0.0,0.0,1.0,0.0
1096,2,paco lucia,OpenMinded40,"Madrid, España",es,102,2889,,2020-09-10 04:40:56,0.0,0.0,1.0,0.0
1097,2,paco lucia,saramlsb_,,es,48,1888,,2020-09-10 04:40:30,0.0,0.0,1.0,0.0
1098,2,paco lucia,fjavierlorente,,es,1,11,,2020-09-10 04:33:05,0.0,0.0,1.0,0.0
1099,2,paco lucia,sceliphron,,es,8,188,,2020-09-10 04:32:44,0.0,0.0,1.0,0.0
1100,2,paco lucia,ValdebebasXXL,Valdebebas,es,102,511,,2020-09-10 04:30:12,0.0,0.0,1.0,0.0
1101,2,paco lucia,Cristwinita,Ni de aquí ni de allá,es,1,285,,2020-09-10 04:24:35,0.0,0.0,1.0,0.0
1102,2,paco lucia,ricardomahecha1,"Bogotá, D.C., Colombia",es,0,4,,2020-09-10 04:23:40,0.0,0.0,1.0,0.0
1103,2,paco lucia,iampakalo,"Texas, USA",es,4,306,,2020-09-10 04:16:38,0.0,0.0,1.0,0.0
1104,2,paco lucia,NicoRamirz,,es,0,791,,2020-09-10 03:56:07,0.0,0.0,1.0,0.0
1105,2,paco lucia,Aria_munera,,es,2,635,,2020-09-10 03:52:09,0.0,0.0,1.0,0.0
1106,2,paco lucia,Aria_munera,,es,2,635,,2020-09-10 03:52:04,-0.296,0.104,0.896,0.0
1107,2,paco lucia,Aria_munera,,es,2,635,,2020-09-10 03:51:59,0.0,0.0,1.0,0.0
1108,2,paco lucia,monica6belatti,,es,0,201,,2020-09-10 03:40:58,-0.296,0.087,0.913,0.0
1109,2,paco lucia,ElviraBoza,"Mérida, España",es,6,7,,2020-09-10 03:40:42,0.0,0.0,1.0,0.0
1110,2,paco lucia,RopasJerez,"Jerez de la Frontera, España",es,5,44,,2020-09-10 03:33:49,0.128,0.1,0.776,0.123
1111,2,paco lucia,Espanhol__1963,Rondônia,es,1,2806,,2020-09-10 03:31:43,-0.296,0.037,0.963,0.0
1112,2,paco lucia,Remolina5Carlos,,es,1,411,,2020-09-10 03:27:02,0.0,0.0,1.0,0.0
1113,2,paco lucia,gurrutiar,,es,6,4171,,2020-09-10 03:25:41,0.0,0.0,1.0,0.0
1114,2,paco lucia,JohemArrieta,Cartagena de Indias - Colombia,es,1,800,,2020-09-10 03:24:57,0.0,0.0,1.0,0.0
1115,2,paco lucia,YtDragoNz1,"Barcelona, España",es,28,138,,2020-09-10 03:17:25,0.0,0.0,1.0,0.0
1116,2,paco lucia,MarEdu20,Por el Mundo,es,6,507,,2020-09-10 03:14:07,0.0,0.0,1.0,0.0
1117,2,paco lucia,noruba8,México,es,6,10,,2020-09-10 03:11:29,0.0,0.0,1.0,0.0
1118,2,paco lucia,GuillermBianchi,"Buenos Aires , Argentina",es,6,4811,,2020-09-10 03:08:26,0.0,0.0,1.0,0.0
1119,2,paco lucia,owornat,America Latina,es,6,70531,,2020-09-10 03:08:26,0.0,0.0,1.0,0.0
1120,2,paco lucia,gus_1954,Venezuela,es,0,830,,2020-09-10 03:05:41,0.0,0.0,1.0,0.0
1121,2,paco lucia,Alegarr,,es,28,32,,2020-09-10 03:05:29,0.0,0.0,1.0,0.0
1122,2,paco lucia,AngelsalvadorZ,Ecuador,es,0,88,,2020-09-10 03:02:38,0.0,0.0,1.0,0.0
1123,2,paco lucia,Rosmarbr,Aquí y ahora. ,es,26,11490,,2020-09-10 03:02:08,-0.6808,0.202,0.798,0.0
1124,2,paco lucia,florenciacanale,"Buenos Aires, Arg",es,6,26971,,2020-09-10 03:01:34,0.0,0.0,1.0,0.0
1125,2,paco lucia,hgg1212,En un lindo lugar,es,4,568,,2020-09-10 03:00:47,0.0,0.0,1.0,0.0
1126,2,paco lucia,alvarez04841767,,es,0,298,,2020-09-10 03:00:06,0.0,0.0,1.0,0.0
1127,2,paco lucia,zaidasomoza,Venezuela,es,4,1407,,2020-09-10 02:54:56,0.0,0.0,1.0,0.0
1128,2,paco lucia,URlibre,Estados Unidos,es,4,61485,,2020-09-10 02:54:24,0.0,0.0,1.0,0.0
1129,2,paco lucia,SquezadaPerez,Concepción,es,3,3368,,2020-09-10 02:53:46,0.0,0.0,1.0,0.0
1130,2,paco lucia,GENOABRIL,Republica Dominicana,es,0,148,,2020-09-10 02:46:52,0.4588,0.0,0.917,0.083
1131,2,paco lucia,pazmino_anibal,,es,0,522,,2020-09-10 02:44:09,0.4404,0.046,0.863,0.091
1132,2,paco lucia,RivasMariilyn,Venezuela,es,0,353,,2020-09-10 02:44:09,-0.5574,0.146,0.854,0.0
1133,2,paco lucia,3Jackieb,,es,3,10397,,2020-09-10 02:40:40,0.0,0.0,1.0,0.0
1134,2,paco lucia,MLeonBarndiaran,Lima Perú,es,2,1551,,2020-09-10 02:39:45,0.34,0.0,0.909,0.091
1135,2,paco lucia,SoyCrisTin,Acá y donde estés vos,es,0,1129,,2020-09-10 02:39:29,0.0,0.0,1.0,0.0
1136,2,paco lucia,silviapepona,,es,0,54,,2020-09-10 02:37:54,0.6369,0.0,0.704,0.296
1137,2,paco lucia,Sosa24V,,es,0,19,,2020-09-10 02:37:36,0.34,0.0,0.932,0.068
1138,2,paco lucia,sualcon5,,es,6,386,,2020-09-10 02:37:08,-0.296,0.084,0.916,0.0
1139,2,paco lucia,mpinto7000,"Ñuñoa, Chile",es,3,5027,,2020-09-10 02:34:42,0.0,0.0,1.0,0.0
1140,2,paco lucia,LoretoOrella,,es,8,528,,2020-09-10 02:33:43,0.0,0.0,1.0,0.0
1141,2,paco lucia,TheJazzSoul,"Austin, TX",es,8,29585,,2020-09-10 02:31:48,0.0,0.0,1.0,0.0
1142,2,paco lucia,Isthar6680,Madrid,es,102,2845,,2020-09-10 02:15:07,0.0,0.0,1.0,0.0
1143,2,paco lucia,jesustowers,Valencia. España.,es,43,252,,2020-09-10 02:09:44,0.25,0.07,0.828,0.102
1144,2,paco lucia,RaulDuprat,Reino de Peronia,es,0,4246,,2020-09-10 02:06:51,0.0,0.0,1.0,0.0
1145,2,paco lucia,Usagi_Phobia,Donde no hay conejos,es,28,118,,2020-09-10 01:59:34,0.0,0.0,1.0,0.0
1146,2,paco lucia,IvanaPazKir,,es,0,26,,2020-09-10 01:58:50,0.296,0.178,0.575,0.247
1147,2,paco lucia,ainhoatxiki69,,es,15,133,,2020-09-10 01:57:38,0.0,0.0,1.0,0.0
1148,2,paco lucia,ainhoatxiki69,,es,4,133,,2020-09-10 01:54:43,0.34,0.0,0.876,0.124
1149,2,paco lucia,RaulDuprat,Reino de Peronia,es,0,4246,,2020-09-10 01:49:10,0.0,0.0,1.0,0.0
1150,2,paco lucia,VPGContadora,"Capital Federal,",es,1,1917,,2020-09-10 01:42:41,0.0,0.0,1.0,0.0
1151,2,paco lucia,RaulDuprat,Reino de Peronia,es,0,4246,,2020-09-10 01:38:03,0.0,0.0,1.0,0.0
1152,2,paco lucia,Kliojoy,entre Moscú y España,es,28,132,,2020-09-10 01:34:21,0.0,0.0,1.0,0.0
1153,2,paco lucia,JeanPulido,Venezuela,es,26,250,,2020-09-10 01:33:23,-0.6808,0.202,0.798,0.0
1154,2,paco lucia,vibesxcep,San Antonio,es,0,956,,2020-09-10 01:32:08,0.34,0.0,0.949,0.051
1155,2,paco lucia,RaulDuprat,Reino de Peronia,es,0,4246,,2020-09-10 01:32:01,0.0,0.0,1.0,0.0
1156,2,paco lucia,PROYECTOPALAVEC,,es,28,929,,2020-09-10 01:29:51,0.0,0.0,1.0,0.0
1157,2,paco lucia,Fsociet25290489,,es,26,1,,2020-09-10 01:29:01,-0.6808,0.202,0.798,0.0
1158,2,paco lucia,mikecarrillo44,,es,102,354,,2020-09-10 01:24:14,0.0,0.0,1.0,0.0
1159,2,paco lucia,jorgitoparede,Ecuador,es,15,160,,2020-09-10 01:22:41,0.0,0.0,1.0,0.0
1160,2,paco lucia,SINNNSING,,es,5,208,,2020-09-10 01:22:11,0.0,0.0,1.0,0.0
1161,2,paco lucia,florenciacanale,"Buenos Aires, Arg",es,1,26971,,2020-09-10 01:18:48,0.0,0.0,1.0,0.0
1162,2,paco lucia,claudiagcbell,,es,28,2770,,2020-09-10 01:15:56,0.0,0.0,1.0,0.0
1163,2,paco lucia,YeidyNoria,Venezuela ,es,43,778,,2020-09-10 01:07:49,0.0,0.0,1.0,0.0
1164,2,paco lucia,Jhonnynecmonic,jerez de la frontera,es,102,8597,,2020-09-10 01:03:47,0.0,0.0,1.0,0.0
1165,2,paco lucia,MarquesGalapaga,,es,102,803,,2020-09-10 01:03:38,0.0,0.0,1.0,0.0
1166,2,paco lucia,wendy_ravell,,es,24,21,,2020-09-10 01:01:16,0.34,0.0,0.854,0.146
1167,2,paco lucia,PValdevimbre,,es,0,77,,2020-09-10 00:51:45,0.0,0.0,1.0,0.0
1168,2,paco lucia,AdrianzaOmar,,es,28,142,,2020-09-10 00:51:40,0.0,0.0,1.0,0.0
1169,2,paco lucia,lazosdsangreTVE,,es,2,2665,,2020-09-10 00:48:43,0.4003,0.0,0.912,0.088
1170,2,paco lucia,angelatarga,,es,5,175,,2020-09-10 00:41:18,0.0,0.0,1.0,0.0
1171,2,paco lucia,esther_rebollar,,es,3,112,,2020-09-10 00:40:04,0.0,0.0,1.0,0.0
1172,2,paco lucia,revistaQMD,,es,1,62540,,2020-09-10 00:38:10,0.0,0.0,1.0,0.0
1173,2,paco lucia,revistaQMD,,es,0,62540,,2020-09-10 00:38:10,0.0,0.0,1.0,0.0
1174,2,paco lucia,UnicornGirl1016,madrid españa,es,72,586,,2020-09-10 00:36:26,0.0,0.0,1.0,0.0
1175,2,paco lucia,pana_vanesa,,es,23,132,,2020-09-10 00:35:48,0.0,0.0,1.0,0.0
1176,2,paco lucia,anzolategui,,es,0,34,,2020-09-10 00:32:09,0.0,0.0,1.0,0.0
1177,2,paco lucia,El_Areopagita,,es,28,166,,2020-09-10 00:30:28,0.0,0.0,1.0,0.0
1178,2,paco lucia,AmyMStable,,es,28,3125,,2020-09-10 00:25:25,0.0,0.0,1.0,0.0
1179,2,paco lucia,MaluAhoraTu,,es,48,3285,,2020-09-10 00:22:56,0.0,0.0,1.0,0.0
1180,2,paco lucia,Masaaki_Fujita,Tokyo Japan,es,0,397,,2020-09-10 00:19:45,0.6124,0.0,0.818,0.182
1181,2,paco lucia,josavies,"Envigado, Colombia",es,28,496,,2020-09-10 00:19:26,0.0,0.0,1.0,0.0
1182,2,paco lucia,DjDpresonDvorc,,es,0,15,,2020-09-10 00:14:44,0.0,0.0,1.0,0.0
1183,2,paco lucia,wessroa,aparta que soy de ROA 🌍,es,102,3088,,2020-09-10 00:12:10,0.0,0.0,1.0,0.0
1184,2,paco lucia,AugustoTibau,"Santa Fé, Argentina",es,8,54,,2020-09-10 00:11:36,0.6369,0.0,0.881,0.119
1185,2,paco lucia,_AnaPerezS_,,es,27,517,,2020-09-10 00:08:55,0.296,0.0,0.913,0.087
1186,2,paco lucia,_AnaPerezS_,,es,48,517,,2020-09-10 00:08:33,0.0,0.0,1.0,0.0
1187,2,paco lucia,_AnaPerezS_,,es,24,517,,2020-09-10 00:08:16,0.34,0.0,0.854,0.146
1188,2,paco lucia,postigoz,Onde encarte ,es,12,102,,2020-09-10 00:05:45,-0.296,0.081,0.919,0.0
1189,2,paco lucia,postigoz,Onde encarte ,es,4,102,,2020-09-10 00:03:06,0.0,0.0,1.0,0.0
1190,2,paco lucia,MariNieves09,"Rus (Jaén), España",es,27,292,,2020-09-10 00:03:01,0.296,0.0,0.913,0.087
1191,2,paco lucia,MariNieves09,"Rus (Jaén), España",es,11,292,,2020-09-10 00:02:51,0.6369,0.0,0.781,0.219
1192,2,paco lucia,MariNieves09,"Rus (Jaén), España",es,48,292,,2020-09-10 00:02:35,0.0,0.0,1.0,0.0
1193,2,paco lucia,MariNieves09,"Rus (Jaén), España",es,15,292,,2020-09-10 00:02:25,0.0,0.0,1.0,0.0
1194,2,paco lucia,MariNieves09,"Rus (Jaén), España",es,24,292,,2020-09-10 00:02:02,0.34,0.0,0.854,0.146
1195,2,paco lucia,_malu_lamejor_,,es,48,254,,2020-09-10 00:01:25,0.0,0.0,1.0,0.0
1196,2,paco lucia,very_mine9,Senderos misteriosos,es,1,359,,2020-09-10 00:00:48,0.34,0.0,0.902,0.098
1197,2,paco lucia,Klinewscom,,es,0,329,,2020-09-10 00:00:11,0.0,0.0,1.0,0.0
1198,2,paco lucia,_malu_lamejor_,,es,15,254,,2020-09-09 23:58:45,0.0,0.0,1.0,0.0
1199,2,paco lucia,alvaromtb1,Av.,es,24,1106,,2020-09-09 23:57:49,0.34,0.0,0.854,0.146
1200,2,paco lucia,alvaromtb1,Av.,es,15,1106,,2020-09-09 23:57:04,0.0,0.0,1.0,0.0
1201,2,paco lucia,very_mine9,Senderos misteriosos,es,2,359,,2020-09-09 23:55:49,0.0,0.0,1.0,0.0
1202,2,paco lucia,gritos_vp,,es,0,1197,,2020-09-09 23:55:48,0.0,0.0,1.0,0.0
1203,2,paco lucia,very_mine9,Senderos misteriosos,es,2,359,,2020-09-09 23:54:51,0.0,0.0,1.0,0.0
1204,2,paco lucia,alvaromtb1,Av.,es,48,1106,,2020-09-09 23:54:25,0.0,0.0,1.0,0.0
1205,2,paco lucia,CanetePavon,"Sevilla, España",es,1,6,,2020-09-09 23:54:09,0.34,0.0,0.921,0.079
1206,2,paco lucia,ElDanielain,Mundo de Jupi,es,28,371,,2020-09-09 23:53:52,0.0,0.0,1.0,0.0
1207,2,paco lucia,nuriasastrer,Mallorca ,es,48,185,,2020-09-09 23:53:32,0.0,0.0,1.0,0.0
1208,2,paco lucia,seakanten,"Islas Baleares, España",es,102,128,,2020-09-09 23:53:19,0.0,0.0,1.0,0.0
1209,2,paco lucia,MrsTruth_Vzla,Venezuela,es,28,485,,2020-09-09 23:50:12,0.0,0.0,1.0,0.0
